ABindingInstanceHasAlreadyBeenAssociatedTo1,A binding instance has already been associated to listen URI '{0}'. If two endpoints want to share the same ListenUri, they must also share the same binding object instance. The two conflicting endpoints were either specified in AddServiceEndpoint() calls, in a config file, or a combination of AddServiceEndpoint() and config. 
UnsupportedBindingProperty,The value '{1}' is not supported in this context for the binding property '{0}'.
UnsupportedBooleanAttribute,Cannot import the policy. The value of the attribute '{0}' must be either 'true', 'false', '1' or '0'. The following error occurred: '{1}'.
UnsupportedCanonicalizationAlgorithm,Canonicalization algorithm '{0}' is not supported.
UnsupportedChannelInterfaceType,Channel interface type '{0}' is not supported.
UnsupportedCloseExceptionString,The remote endpoint closed the sequence before message transfer was complete. This is not supported since all messages could not be transferred. The reliable session was faulted.
UnsupportedCompression,The archive entry was compressed using an unsupported compression method.
UnsupportedConversion,The conversion between the client parameter type '{0}' to the required server parameter type '{1}' cannot be performed.
UnsupportedCryptoAlgorithm,Crypto algorithm {0} not supported in this context.
UnsupportedEnvelopeVersion,The {0} binding element requires envelope version '{1}' It doesn't support '{2}'.
UnsupportedExpressionType,The expression type '{0}' is not supported
UnsupportedIssuerEntropyType,Issuer entropy is not BinarySecretSecurityToken or WrappedKeySecurityToken.
UnsupportedKeyDerivationAlgorithm,Key derivation algorithm '{0}' is not supported.
UnsupportedKeyLength,Symmetric Key length {0} is not supported by the algorithm suite '{1}'.
UnsupportedMessageQueryResultType,The type {0} is not a supported result type.
UnsupportedPasswordType,The '{0}' username token has an unsupported password type.
UnsupportedPolicyDocumentRoot,\
UnsupportedRssVersion,The Rss20Serializer does not support RSS version '{0}'.
UnsupportedSecureConversationBootstrapProtectionRequirements,Cannot import the security policy. The protection requirements for the secure conversation bootstrap binding are not supported. Protection requirements for the secure conversation bootstrap must require both the request and the response to be signed and encrypted.
UnsupportedSecurityPolicyAssertion,An unsupported security policy assertion was detected during the security policy import: {0}
UnsupportedSecuritySetting,The value '{1}' is not supported in this context for the binding security property '{0}'.
UnsupportedSslProtectionLevel,The protection level '{0}' was specified, yet SSL transport security only supports EncryptAndSign.
UnsupportedTerminateSequenceExceptionString,The remote endpoint terminated the sequence before message transfer was complete. This is not supported since all messages could not be transferred. The reliable session was faulted.
UnsupportedTokenImpersonationLevel,The value '{1}' for the '{0}' property is not supported in Windows Store apps.
UnsupportedTokenInclusionMode,Token inclusion mode '{0}' is not supported.
UnsupportedTrustVersion,The TrustVersion '{0}', is not supported, only 'TrustVersion.WSTrust13' and 'TrustVersion.WSTrustFeb2005' is supported.
UnsupportedUpgradeAcceptor,The StreamUpgradeAcceptor specified ({0}) is not supported by this IStreamUpgradeChannelBindingProvider  implementation.  The most likely cause of this is passing a StreamUpgradeAcceptor that was not created by the StreamUpgradeProvider associated with this IStreamUpgradeChannelBindingProvider  implementation.
UnsupportedUpgradeInitiator,The StreamUpgradeInitiator specified ({0}) is not supported by this IStreamUpgradeChannelBindingProvider  implementation.  The most likely cause of this is passing a StreamUpgradeInitiator that was not created by the StreamUpgradeProvider associated with the current IStreamUpgradeChannelBindingProvider  implementation.
UnsupportedWSDLOnlyOneMessage,Unsupported WSDL, only one message part is supported for fault messages. This fault message references zero or more than one message part. If you have edit access to the WSDL file, you can fix the problem by removing the extra message parts such that fault message references just one part.
UnsupportedWSDLTheFault,Unsupported WSDL, the fault message part must reference an element. This fault message does not reference an element. If you have edit access to the WSDL document, you can fix the problem by referencing a schema element using the 'element' attribute.
UnterminatedBracket,Unterminated [] set.
UnterminatedComment,Unterminated (?#...) comment.
UpdateModeCapabilities,Update mode requires a stream with read, write, and seek capabilities.
UpdateModeOneStream,Entries cannot be opened multiple times in Update mode.
UpgradeProtocolNotSupported,Protocol Type {0} was sent to a service that does not support that type of upgrade.
UpgradeRequestToNonupgradableService,.Net Framing upgrade request for {0} was sent to a service that is not setup to receive upgrades.
UriGeneratorSchemeMustNotBeEmpty,The scheme parameter must not be empty.
UriLengthExceedsMaxSupportedSize,URI {0} could not be set because its size ({1}) exceeds the max supported size ({2}).
UriMustBeAbsolute,The given URI must be absolute.
UrlAttribute_Invalid,The {0} field is not a valid fully-qualified http, https, or ftp URL.
UseDefaultWebProxyCantBeUsedWithExplicitProxyAddress,You cannot specify an explicit Proxy Address as well as UseDefaultWebProxy=true in your HTTP Transport Binding Element.
UserDefinedOperatorMustBeStatic,User-defined operator method '{0}' must be static.
UserDefinedOperatorMustNotBeVoid,User-defined operator method '{0}' must not be void.
UserDefinedOpMustHaveConsistentTypes,The user-defined operator method '{1}' for operator '{0}' must have identical parameter and return types.
UserDefinedOpMustHaveValidReturnType,The user-defined operator method '{1}' for operator '{0}' must return the same type as its parameter or a derived type.
UserNamePasswordNotProvidedOnClientCredentials,The username is not provided. Specify username in ClientCredentials.
UTAdditionalDefaultIsInvalid,Changing an inline default value with information from the additional default values is not supported; the default value to the variable '{0}' was already provided as part of the UriTemplate '{1}'. See the documentation for UriTemplate for more details.
UTBadBaseAddress,baseAddress must an absolute Uri.
UTBindByNameCalledWithEmptyKey,The BindByName method of UriTemplate was called with an empty name in the collection of arguments for the bind. Note that the NameValueCollection or the Dictionary passed to BindByName cannot contain an empty (or null) name as a key. See the documentation of UriTemplate for more details.
UTBindByPositionNoVariables,UriTemplate '{0}' contains no variables; yet the BindByPosition method was called with {1} values.
UTBindByPositionWrongCount,UriTemplate '{0}' contains {1} path variables and {2} query variables but {3} values were passed to the BindByPosition method. The number of values passed to BindByPosition should be greater than or equal to the number of path variables in the template and cannot be greater than the total number of variables in the template.
UTBothLiteralAndNameValueCollectionKey,The UriTemplate contains a literal value for query key '{0}', but that key also is present in the NameValueCollection. Either remove that key from the NameValueCollection, or else change the UriTemplate to not have a query literal for that key.
UTCSRLookupBeforeMatch,UTCSR - Lookup was called before match
UTDefaultValuesAreImmutable,The default values of UriTemplate are immutable; they cannot be modified after the construction of the UriTemplate instance. See the documentation of UriTemplate for more details.
UTDefaultValueToCompoundSegmentVar,The UriTemplate '{0}' is not valid; the UriTemplate compound path segment '{1}' provides a default value to variable '{2}'. Note that UriTemplate doesn't support default values to variables in compound segments. See the documentation for UriTemplate for more details.
UTDefaultValueToCompoundSegmentVarFromAdditionalDefaults,The UriTemplate '{0}' is not valid; the path variable '{1}', defined as part of a compound path segment has been provided with a default value as part of the additional defaults. Note that UriTemplate doesn't support default values to variables in compound segments. See the documentation for UriTemplate for more details.
UTDefaultValueToQueryVar,The UriTemplate '{0}' is not valid; the UriTemplate variable declaration '{1}' provides a default value to query variable '{2}'. Note that UriTemplate doesn't support default values to query variables. See the documentation for UriTemplate for more details.
UTDefaultValueToQueryVarFromAdditionalDefaults,The UriTemplate '{0}' is not valid; the query variable '{1}' has been provided a default value as part of the additional defaults. Note that UriTemplate doesn't support default values to query variables. See the documentation for UriTemplate for more details.
UTDoesNotSupportAdjacentVarsInCompoundSegment,The UriTemplate '{0}' is not valid; UriTemplate does not support two adjacent variables with no literal in compound segments, such as in the segment '{1}'.
UTInvalidDefaultPathValue,The UriTemplate '{0}' is not valid; the UriTemplate variable declaration '{1}' provides an empty default value to path variable '{2}'. Note that UriTemplate path variables cannot be bound to a null or empty value. See the documentation for UriTemplate for more details.
UTInvalidFormatSegmentOrQueryPart,UriTemplate does not support '{0}' as a valid format for a segment or a query part.
UTInvalidVarDeclaration,The UriTemplate '{0}' is not valid; the UriTemplate variable declaration '{1}' isn't a valid variable construct. Note that UriTemplate variable definitions are either a simple, non-empty, variable name or a 'name=value' format, where the name must not be empty and the value provides a default value to the variable. See the documentation for UriTemplate for more details.
UTInvalidWildcardInVariableOrLiteral,The UriTemplate '{0}' is not valid; the wildcard ('{1}') cannot appear in a variable name or literal, unless as a construct for a wildcard segment. Note that a wildcard segment, either a literal or a variable, is valid only as the last path segment in the template; the wildcard can appear only once. See the documentation for UriTemplate for more details.
UTNullableDefaultAtAdditionalDefaults,The UriTemplate '{0}' is not valid; the additional default value '{1}' has a null value as default value. Note that null default values must be only provided to concrete path variables. See the documentation for UriTemplate for more details.
UTNullableDefaultMustBeFollowedWithNullables,The UriTemplate '{0}' is not valid; the UriTemplate path variable '{1}' has a null default value while following path variable '{2}' has no defaults or provides a non-null default value. Note that UriTemplate path variable with null default value must be followed only with other path variables with null defaulted values. See the documentation for UriTemplate for more details.
UTNullableDefaultMustNotBeFollowedWithLiteral,The UriTemplate '{0}' is not valid; the UriTemplate path variable '{1}' has a null default value while the following path segment '{2}' is not a variable segment with a null default value. Note that UriTemplate path variable with null default values must be followed only with other path variables with null defaulted value. See the documentation for UriTemplate for more details.
